########

Model:
 BasicRNN with 2207 parameters on

Task:
 Copying Task with T=100

########

1280	0.409624
2560	0.387994
3840	0.341805
5120	0.319309
6400	0.296570
7680	0.272924
8960	0.237327
10240	0.188395
11520	0.183840
12800	0.175657
14080	0.158513
15360	0.146223
16640	0.139387
17920	0.135811
19200	0.132740
20480	0.126793
21760	0.124672
23040	0.121864
24320	0.118288
25600	0.114931
26880	0.112159
28160	0.111058
29440	0.109622
30720	0.108389
32000	0.106731
33280	0.104494
34560	0.103557
35840	0.102240
37120	0.101107
38400	0.100931
39680	0.100394
40960	0.099191
42240	0.098187
43520	0.097330
44800	0.096606
46080	0.095955
47360	0.095750
48640	0.095947
49920	0.094715
51200	0.094405
52480	0.093965
53760	0.093991
55040	0.093541
56320	0.093176
57600	0.092806
58880	0.092729
60160	0.091990
61440	0.092010
62720	0.092172
64000	0.091366
65280	0.091462
66560	0.090975
67840	0.090859
69120	0.090641
70400	0.090475
71680	0.090200
72960	0.090375
74240	0.089919
75520	0.090038
76800	0.089846
78080	0.089886
79360	0.089605
80640	0.089620
81920	0.089604
83200	0.089268
84480	0.089325
85760	0.089121
87040	0.089190
88320	0.088866
89600	0.088982
90880	0.088846
92160	0.088751
93440	0.088742
94720	0.088915
96000	0.088672
97280	0.088718
98560	0.088526
99840	0.088394
101120	0.088430
102400	0.088267
103680	0.088256
104960	0.088111
106240	0.088190
107520	0.088120
108800	0.088537
110080	0.088107
111360	0.087952
112640	0.087906
113920	0.087846
115200	0.087816
116480	0.087831
117760	0.087804
119040	0.087721
120320	0.087658
121600	0.087722
122880	0.087830
124160	0.087533
125440	0.087527
126720	0.087614
128000	0.087405
129280	0.087484
130560	0.087452
131840	0.087385
133120	0.087311
134400	0.087510
135680	0.087351
136960	0.087346
138240	0.087328
139520	0.087397
140800	0.087367
142080	0.087285
143360	0.087160
144640	0.087171
145920	0.087139
147200	0.087310
148480	0.087285
149760	0.087258
151040	0.087217
152320	0.087160
153600	0.087182
154880	0.087052
156160	0.087214
157440	0.087077
158720	0.087190
160000	0.087137
161280	0.087012
162560	0.087013
163840	0.087002
165120	0.086918
166400	0.087010
167680	0.087041
168960	0.086983
170240	0.086954
171520	0.087111
172800	0.087037
174080	0.086957
175360	0.086900
176640	0.086853
177920	0.086859
179200	0.086869
180480	0.086688
181760	0.086907
183040	0.086811
184320	0.086847
185600	0.086896
186880	0.086855
188160	0.086835
189440	0.086798
190720	0.086837
192000	0.086787
193280	0.086784
194560	0.086891
195840	0.086696
197120	0.086768
198400	0.086806
199680	0.086930
200960	0.086635
202240	0.086744
203520	0.086723
204800	0.086747
206080	0.086738
207360	0.086716
208640	0.086594
209920	0.086681
211200	0.086633
212480	0.086708
213760	0.086840
215040	0.086638
216320	0.086732
217600	0.086636
218880	0.086634
220160	0.086703
221440	0.086660
222720	0.086697
224000	0.086761
225280	0.086660
226560	0.086535
227840	0.086618
229120	0.086583
230400	0.086728
231680	0.086645
232960	0.086575
234240	0.086613
235520	0.086640
236800	0.086581
238080	0.086564
239360	0.086615
240640	0.086663
